Availability,Color,Description,Handle,Inventory Management,Price,Product,Product URL,SKU,Scraped at,Size,Style,Variant,Variant ID,Weight,size
False,Silver,"A 3 piece set consists of:
Top
Short
Robe
Material: Satin",satin-pijama-set,shopify,1250.0,Satin Pijama Set,https://eg.lilly-home.com//products/satin-pijama-set,,2026/02/11 04:44:58 PM,M,,M / Silver,42258992136386,0,
False,Silver,"A 3 piece set consists of:
Top
Short
Robe
Material: Satin",satin-pijama-set,shopify,1250.0,Satin Pijama Set,https://eg.lilly-home.com//products/satin-pijama-set,,2026/02/11 04:44:58 PM,L,,L / Silver,42258992234690,0,
False,Off white,"silk bra
",silk-bra,shopify,420.0,Silk Bra,https://eg.lilly-home.com//products/silk-bra,,2026/02/11 04:44:59 PM,Small,,Small / Off white,43795560267970,0,
False,Brown,"silk bra
",silk-bra,shopify,420.0,Silk Bra,https://eg.lilly-home.com//products/silk-bra,,2026/02/11 04:44:59 PM,Small,,Small / Brown,43795560300738,0,
False,Off white,"silk bra
",silk-bra,shopify,420.0,Silk Bra,https://eg.lilly-home.com//products/silk-bra,,2026/02/11 04:44:59 PM,Medium,,Medium / Off white,43795560333506,0,
False,Brown,"silk bra
",silk-bra,shopify,420.0,Silk Bra,https://eg.lilly-home.com//products/silk-bra,,2026/02/11 04:44:59 PM,Medium,,Medium / Brown,43795560366274,0,
False,Off white,"silk bra
",silk-bra,shopify,420.0,Silk Bra,https://eg.lilly-home.com//products/silk-bra,,2026/02/11 04:44:59 PM,Large,,Large / Off white,43795560399042,0,
False,Brown,"silk bra
",silk-bra,shopify,420.0,Silk Bra,https://eg.lilly-home.com//products/silk-bra,,2026/02/11 04:44:59 PM,Large,,Large / Brown,43795560431810,0,
False,Off-white,cozy wool socks,socks,shopify,470.0,Socks,https://eg.lilly-home.com//products/socks,,2026/02/11 04:45:01 PM,,,Off-white,44845305823426,0,
False,Beige,cozy wool socks,socks,shopify,470.0,Socks,https://eg.lilly-home.com//products/socks,,2026/02/11 04:45:01 PM,,,Beige,44845305856194,0,
True,Grey,cozy wool socks,socks,shopify,470.0,Socks,https://eg.lilly-home.com//products/socks,,2026/02/11 04:45:01 PM,,,Grey,44845305888962,0,
True,Coal,cozy wool socks,socks,shopify,470.0,Socks,https://eg.lilly-home.com//products/socks,,2026/02/11 04:45:01 PM,,,Coal,44845305921730,0,
True,Black,cozy wool socks,socks,shopify,470.0,Socks,https://eg.lilly-home.com//products/socks,,2026/02/11 04:45:01 PM,,,Black,44845305987266,0,
True,baby blue,"A 100% Egyptian cotton
Soft feel BedSpread",spring-bridal-leaves-bedspread,,3480.0,Spring Bridal Leaves Bedspread,https://eg.lilly-home.com//products/spring-bridal-leaves-bedspread,,2026/02/11 04:45:02 PM,,,baby blue,44613410357442,2000,
True,Pink,"A 100% Egyptian cotton
Soft feel BedSpread",spring-bridal-leaves-bedspread,,3480.0,Spring Bridal Leaves Bedspread,https://eg.lilly-home.com//products/spring-bridal-leaves-bedspread,,2026/02/11 04:45:02 PM,,,Pink,44613410390210,2000,
False,Off white,"Enjoy your sleep with our soft pijama
-Top
-Pants",silk-pijama-set,shopify,1450.0,Silk Pijama set,https://eg.lilly-home.com//products/silk-pijama-set,,2026/02/11 04:45:03 PM,Small,,Small / Off white,43794764398786,0,
False,Brown,"Enjoy your sleep with our soft pijama
-Top
-Pants",silk-pijama-set,shopify,1450.0,Silk Pijama set,https://eg.lilly-home.com//products/silk-pijama-set,,2026/02/11 04:45:03 PM,Small,,Small / Brown,43794764431554,0,
False,Off white,"Enjoy your sleep with our soft pijama
-Top
-Pants",silk-pijama-set,shopify,1450.0,Silk Pijama set,https://eg.lilly-home.com//products/silk-pijama-set,,2026/02/11 04:45:03 PM,Medium,,Medium / Off white,43794764464322,0,
False,Brown,"Enjoy your sleep with our soft pijama
-Top
-Pants",silk-pijama-set,shopify,1450.0,Silk Pijama set,https://eg.lilly-home.com//products/silk-pijama-set,,2026/02/11 04:45:03 PM,Medium,,Medium / Brown,43794764497090,0,
False,Off white,"Enjoy your sleep with our soft pijama
-Top
-Pants",silk-pijama-set,shopify,1450.0,Silk Pijama set,https://eg.lilly-home.com//products/silk-pijama-set,,2026/02/11 04:45:03 PM,Large,,Large / Off white,43794764529858,0,
False,Brown,"Enjoy your sleep with our soft pijama
-Top
-Pants",silk-pijama-set,shopify,1450.0,Silk Pijama set,https://eg.lilly-home.com//products/silk-pijama-set,,2026/02/11 04:45:03 PM,Large,,Large / Brown,43794764562626,0,
False,white,,slipper-copy,shopify,820.0,Slipper,https://eg.lilly-home.com//products/slipper-copy,,2026/02/11 04:45:05 PM,,,white,44845306151106,0,
False,Off-white,,slipper-copy,shopify,820.0,Slipper,https://eg.lilly-home.com//products/slipper-copy,,2026/02/11 04:45:05 PM,,,Off-white,44845306085570,0,
False,Beige,,slipper-copy,shopify,820.0,Slipper,https://eg.lilly-home.com//products/slipper-copy,,2026/02/11 04:45:05 PM,,,Beige,44845306118338,0,
False,Coal,,slipper-copy,shopify,820.0,Slipper,https://eg.lilly-home.com//products/slipper-copy,,2026/02/11 04:45:05 PM,,,Coal,44845306183874,0,
False,Black,,slipper-copy,shopify,820.0,Slipper,https://eg.lilly-home.com//products/slipper-copy,,2026/02/11 04:45:05 PM,,,Black,44845306216642,0,
True,White,"A one piece 100% Egyptian cotton bedspread stuffed with cotton
250 x 270 cm",squares-bedspread,,2900.0,Squares Bedspread,https://eg.lilly-home.com//products/squares-bedspread,,2026/02/11 04:45:07 PM,,,White,41459789922498,0,
True,silver,"A one piece 100% Egyptian cotton bedspread stuffed with cotton
250 x 270 cm",squares-bedspread,,2900.0,Squares Bedspread,https://eg.lilly-home.com//products/squares-bedspread,,2026/02/11 04:45:07 PM,,,silver,41459910967490,0,
True,Cafe,"A one piece 100% Egyptian cotton bedspread stuffed with cotton
250 x 270 cm",squares-bedspread,,2900.0,Squares Bedspread,https://eg.lilly-home.com//products/squares-bedspread,,2026/02/11 04:45:07 PM,,,Cafe,41459789988034,0,
True,Beige,"A one piece 100% Egyptian cotton bedspread stuffed with cotton
250 x 270 cm",squares-bedspread,,2900.0,Squares Bedspread,https://eg.lilly-home.com//products/squares-bedspread,,2026/02/11 04:45:07 PM,,,Beige,41459789955266,0,
True,Aqua,"A one piece 100% Egyptian cotton bedspread stuffed with cotton
250 x 270 cm",squares-bedspread,,2900.0,Squares Bedspread,https://eg.lilly-home.com//products/squares-bedspread,,2026/02/11 04:45:07 PM,,,Aqua,41459790020802,0,
True,Black,"A one piece 100% Egyptian cotton bedspread stuffed with cotton
250 x 270 cm",squares-bedspread,,2900.0,Squares Bedspread,https://eg.lilly-home.com//products/squares-bedspread,,2026/02/11 04:45:07 PM,,,Black,41459911000258,0,
True,genzari,"A one piece 100% Egyptian cotton bedspread stuffed with cotton
250 x 270 cm",squares-bedspread,,2900.0,Squares Bedspread,https://eg.lilly-home.com//products/squares-bedspread,,2026/02/11 04:45:07 PM,,,genzari,41801219965122,0,
True,baby blue,"A 100% Egyptian cotton
350 Thread count fine Duvet cover set consists of :
1  Duvet cover (350 TC)
2 pillow cases (350 TC) (50x70 cm)
",spirng-plain-duvet-cover-set-350-tc,,3880.0,Spring Plain Duvet cover set (350 TC),https://eg.lilly-home.com//products/spirng-plain-duvet-cover-set-350-tc,,2026/02/11 04:45:08 PM,Superking (260x240),,Superking (260x240) / baby blue,44556145885378,2000,
True,pink,"A 100% Egyptian cotton
350 Thread count fine Duvet cover set consists of :
1  Duvet cover (350 TC)
2 pillow cases (350 TC) (50x70 cm)
",spirng-plain-duvet-cover-set-350-tc,,3880.0,Spring Plain Duvet cover set (350 TC),https://eg.lilly-home.com//products/spirng-plain-duvet-cover-set-350-tc,,2026/02/11 04:45:08 PM,Superking (260x240),,Superking (260x240) / pink,44556146606274,2000,
True,baby blue,"A 100% Egyptian cotton
350 Thread count fine Duvet cover set consists of :
1  Duvet cover (350 TC)
2 pillow cases (350 TC) (50x70 cm)
",spirng-plain-duvet-cover-set-350-tc,,3880.0,Spring Plain Duvet cover set (350 TC),https://eg.lilly-home.com//products/spirng-plain-duvet-cover-set-350-tc,,2026/02/11 04:45:08 PM,king (220x240),,king (220x240) / baby blue,44556146049218,2000,
True,pink,"A 100% Egyptian cotton
350 Thread count fine Duvet cover set consists of :
1  Duvet cover (350 TC)
2 pillow cases (350 TC) (50x70 cm)
",spirng-plain-duvet-cover-set-350-tc,,3880.0,Spring Plain Duvet cover set (350 TC),https://eg.lilly-home.com//products/spirng-plain-duvet-cover-set-350-tc,,2026/02/11 04:45:08 PM,king (220x240),,king (220x240) / pink,44556146639042,2000,
True,White,"
A  3 piece400 thread count 100% egyptian cottonset that consists of :",stars-jacquard-duvet-cover-set-3pcs,,7480.0,Stars Jacquard  Duvet cover Set (3pcs),https://eg.lilly-home.com//products/stars-jacquard-duvet-cover-set-3pcs,,2026/02/11 04:45:09 PM,king,,king / White,44614516932802,2000,
True,White,"
A  3 piece400 thread count 100% egyptian cottonset that consists of :",stars-jacquard-duvet-cover-set-3pcs,,7480.0,Stars Jacquard  Duvet cover Set (3pcs),https://eg.lilly-home.com//products/stars-jacquard-duvet-cover-set-3pcs,,2026/02/11 04:45:09 PM,queen,,queen / White,44614516998338,2000,
True,White,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",stone-flowers-duvet-cover-copy,,5620.0,Stone flowers Duvet cover,https://eg.lilly-home.com//products/stone-flowers-duvet-cover-copy,,2026/02/11 04:45:12 PM,Superking (260x240),,Superking (260x240) / White,44845304676546,2000,
True,White,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",stone-flowers-duvet-cover-copy,,5620.0,Stone flowers Duvet cover,https://eg.lilly-home.com//products/stone-flowers-duvet-cover-copy,,2026/02/11 04:45:12 PM,king (240x220),,king (240x220) / White,44845304742082,2000,
True,Brown,Agate Brown belt – Timeless elegance for everyday wear,stone-brown-belt,,890.0,Stone Brown Belt,https://eg.lilly-home.com//products/stone-brown-belt,,2026/02/11 04:45:13 PM,,,Brown,45467793260738,0,
True,Black,Agate Brown belt – Timeless elegance for everyday wear,stone-brown-belt,,890.0,Stone Brown Belt,https://eg.lilly-home.com//products/stone-brown-belt,,2026/02/11 04:45:13 PM,,,Black,45467793293506,0,
True,white,"A 100% Egyptian Cotton
600 TC with a Satin feel Quilt Set consists of:
1 Cotton-satin Quilt
2 Cushions
2 Pillow Cases (70x50 cm)
",steps-cotton-satin-quilt-set,,7820.0,Steps Cotton satin Quilt Set,https://eg.lilly-home.com//products/steps-cotton-satin-quilt-set,,2026/02/11 04:45:14 PM,Superking/king (250x270) cm,,white / Superking/king (250x270) cm,44337613537474,4200,
True,Beige,"A 100% Egyptian Cotton
600 TC with a Satin feel Quilt Set consists of:
1 Cotton-satin Quilt
2 Cushions
2 Pillow Cases (70x50 cm)
",steps-cotton-satin-quilt-set,,7820.0,Steps Cotton satin Quilt Set,https://eg.lilly-home.com//products/steps-cotton-satin-quilt-set,,2026/02/11 04:45:14 PM,Superking/king (250x270) cm,,Beige / Superking/king (250x270) cm,44363124768962,4200,
True,white,"
A  3 piece400 thread count 100% egyptian cottonset that consists of :",stones-duvet-cover-set-3pcs,,4620.0,stones duvet cover Set (3pcs),https://eg.lilly-home.com//products/stones-duvet-cover-set-3pcs,,2026/02/11 04:45:16 PM,king,,king / white,42986153476290,2000,
True,beige,"
A  3 piece400 thread count 100% egyptian cottonset that consists of :",stones-duvet-cover-set-3pcs,,4620.0,stones duvet cover Set (3pcs),https://eg.lilly-home.com//products/stones-duvet-cover-set-3pcs,,2026/02/11 04:45:16 PM,king,,king / beige,42986161635522,2000,
True,white,"
A  3 piece400 thread count 100% egyptian cottonset that consists of :",stones-duvet-cover-set-3pcs,,4620.0,stones duvet cover Set (3pcs),https://eg.lilly-home.com//products/stones-duvet-cover-set-3pcs,,2026/02/11 04:45:16 PM,queen,,queen / white,42986153509058,2000,
True,beige,"
A  3 piece400 thread count 100% egyptian cottonset that consists of :",stones-duvet-cover-set-3pcs,,4620.0,stones duvet cover Set (3pcs),https://eg.lilly-home.com//products/stones-duvet-cover-set-3pcs,,2026/02/11 04:45:16 PM,queen,,queen / beige,42986161668290,2000,
True,White,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",stones-duvet-cover,,5620.0,Stones Duvet cover,https://eg.lilly-home.com//products/stones-duvet-cover,,2026/02/11 04:45:17 PM,Superking (260x240),,Superking (260x240) / White,44845300056258,2000,
True,Brown,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",stones-duvet-cover,,5620.0,Stones Duvet cover,https://eg.lilly-home.com//products/stones-duvet-cover,,2026/02/11 04:45:17 PM,Superking (260x240),,Superking (260x240) / Brown,44845300515010,2000,
True,White,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",stones-duvet-cover,,5620.0,Stones Duvet cover,https://eg.lilly-home.com//products/stones-duvet-cover,,2026/02/11 04:45:17 PM,king (240x220),,king (240x220) / White,44845300089026,2000,
True,Brown,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",stones-duvet-cover,,5620.0,Stones Duvet cover,https://eg.lilly-home.com//products/stones-duvet-cover,,2026/02/11 04:45:17 PM,king (240x220),,king (240x220) / Brown,44845300547778,2000,
True,Red,Agate Beaded Necklace – Timeless elegance for everyday wear,stone-beaded-necklace,,780.0,Stone Beaded Necklace,https://eg.lilly-home.com//products/stone-beaded-necklace,,2026/02/11 04:45:18 PM,,,Red,45398038479042,0,
True,Beige,Agate Beaded Necklace – Timeless elegance for everyday wear,stone-beaded-necklace,,780.0,Stone Beaded Necklace,https://eg.lilly-home.com//products/stone-beaded-necklace,,2026/02/11 04:45:18 PM,,,Beige,45424621355202,0,
True,Black,Agate Beaded Necklace – Timeless elegance for everyday wear,stone-beaded-necklace,,780.0,Stone Beaded Necklace,https://eg.lilly-home.com//products/stone-beaded-necklace,,2026/02/11 04:45:18 PM,,,Black,45424621387970,0,
True,stripes,"A 100% Egyptian cotton
350 Thread count fine Bedsheet set consists of :
1  Bedsheet (350 TC)
2 pillow cases (350 TC) (50x70 cm)
",stripes-bedsheet-set,,2620.0,Stripes Bedsheet set,https://eg.lilly-home.com//products/stripes-bedsheet-set,,2026/02/11 04:45:21 PM,Superking (260x240),,Superking (260x240) / stripes,44646979567810,0,
True,stripes,"A 100% Egyptian cotton
350 Thread count fine Bedsheet set consists of :
1  Bedsheet (350 TC)
2 pillow cases (350 TC) (50x70 cm)
",stripes-bedsheet-set,,2620.0,Stripes Bedsheet set,https://eg.lilly-home.com//products/stripes-bedsheet-set,,2026/02/11 04:45:21 PM,king (220x240),,king (220x240) / stripes,44646979600578,0,
True,stripes,"A 100% Egyptian cotton
350 Thread count fine Bedsheet set consists of :
1  Bedsheet (350 TC)
2 pillow cases (350 TC) (50x70 cm)
",stripes-bedsheet-set,,2620.0,Stripes Bedsheet set,https://eg.lilly-home.com//products/stripes-bedsheet-set,,2026/02/11 04:45:21 PM,queen (220x240),,queen (220x240) / stripes,44646979633346,0,
True,stripes,"A 100% Egyptian cotton
350 Thread count fine Bedsheet set consists of :
1  Bedsheet (350 TC)
2 pillow cases (350 TC) (50x70 cm)
",stripes-bedsheet-set,,2420.0,Stripes Bedsheet set,https://eg.lilly-home.com//products/stripes-bedsheet-set,,2026/02/11 04:45:21 PM,double,,double / stripes,44646979666114,0,
True,stripes,"A 100% Egyptian cotton
350 Thread count fine Bedsheet set consists of :
1  Bedsheet (350 TC)
2 pillow cases (350 TC) (50x70 cm)
",stripes-bedsheet-set,,2420.0,Stripes Bedsheet set,https://eg.lilly-home.com//products/stripes-bedsheet-set,,2026/02/11 04:45:21 PM,single,,single / stripes,44646979698882,0,
True,stripes,"A 100% Egyptian cotton
350 Thread count fine Duvet cover set consists of :
1  Duvet cover (350 TC)
2 pillow cases (350 TC) (50x70 cm)
",stripes-duvet-cover,,3680.0,Stripes Duvet cover,https://eg.lilly-home.com//products/stripes-duvet-cover,,2026/02/11 04:45:22 PM,Superking (260x240),,Superking (260x240) / stripes,44646980157634,2000,
True,stripes,"A 100% Egyptian cotton
350 Thread count fine Duvet cover set consists of :
1  Duvet cover (350 TC)
2 pillow cases (350 TC) (50x70 cm)
",stripes-duvet-cover,,3680.0,Stripes Duvet cover,https://eg.lilly-home.com//products/stripes-duvet-cover,,2026/02/11 04:45:22 PM,king (220x240),,king (220x240) / stripes,44646980190402,2000,
True,Baby Blue,2 pieces cottonlounge wear :-,strappy-crochet-set-copy,,1680.0,Strappy Crochet set,https://eg.lilly-home.com//products/strappy-crochet-set-copy,,2026/02/11 04:45:23 PM,small,,small / Baby Blue,44556084347074,0,
True,Pink,2 pieces cottonlounge wear :-,strappy-crochet-set-copy,,1680.0,Strappy Crochet set,https://eg.lilly-home.com//products/strappy-crochet-set-copy,,2026/02/11 04:45:23 PM,small,,small / Pink,44615882571970,0,
True,White,2 pieces cottonlounge wear :-,strappy-crochet-set-copy,,1680.0,Strappy Crochet set,https://eg.lilly-home.com//products/strappy-crochet-set-copy,,2026/02/11 04:45:23 PM,small,,small / White,44615882604738,0,
True,Baby Blue,2 pieces cottonlounge wear :-,strappy-crochet-set-copy,,1680.0,Strappy Crochet set,https://eg.lilly-home.com//products/strappy-crochet-set-copy,,2026/02/11 04:45:23 PM,medium,,medium / Baby Blue,44556084379842,0,
True,Pink,2 pieces cottonlounge wear :-,strappy-crochet-set-copy,,1680.0,Strappy Crochet set,https://eg.lilly-home.com//products/strappy-crochet-set-copy,,2026/02/11 04:45:23 PM,medium,,medium / Pink,44615882637506,0,
True,White,2 pieces cottonlounge wear :-,strappy-crochet-set-copy,,1680.0,Strappy Crochet set,https://eg.lilly-home.com//products/strappy-crochet-set-copy,,2026/02/11 04:45:23 PM,medium,,medium / White,44615882670274,0,
True,Baby Blue,2 pieces cottonlounge wear :-,strappy-crochet-set-copy,,1680.0,Strappy Crochet set,https://eg.lilly-home.com//products/strappy-crochet-set-copy,,2026/02/11 04:45:23 PM,large,,large / Baby Blue,44556084412610,0,
True,Pink,2 pieces cottonlounge wear :-,strappy-crochet-set-copy,,1680.0,Strappy Crochet set,https://eg.lilly-home.com//products/strappy-crochet-set-copy,,2026/02/11 04:45:23 PM,large,,large / Pink,44615882703042,0,
True,White,2 pieces cottonlounge wear :-,strappy-crochet-set-copy,,1680.0,Strappy Crochet set,https://eg.lilly-home.com//products/strappy-crochet-set-copy,,2026/02/11 04:45:23 PM,large,,large / White,44615882735810,0,
True,Pink,"breathable lounge wear perfect for a day out
-top
-Pants",stripes-set-copy,,1880.0,Striped Set,https://eg.lilly-home.com//products/stripes-set-copy,,2026/02/11 04:45:25 PM,Small,,Pink / Small,44646415237314,0,
True,Pink,"breathable lounge wear perfect for a day out
-top
-Pants",stripes-set-copy,,1880.0,Striped Set,https://eg.lilly-home.com//products/stripes-set-copy,,2026/02/11 04:45:25 PM,Medium,,Pink / Medium,44646415270082,0,
True,Pink,"breathable lounge wear perfect for a day out
-top
-Pants",stripes-set-copy,,1880.0,Striped Set,https://eg.lilly-home.com//products/stripes-set-copy,,2026/02/11 04:45:25 PM,Large,,Pink / Large,44646415302850,0,
True,Baby blue,"breathable lounge wear perfect for a day out
-top
-Pants",stripes-set-copy,,1880.0,Striped Set,https://eg.lilly-home.com//products/stripes-set-copy,,2026/02/11 04:45:25 PM,Small,,Baby blue / Small,44646415335618,0,
True,Baby blue,"breathable lounge wear perfect for a day out
-top
-Pants",stripes-set-copy,,1880.0,Striped Set,https://eg.lilly-home.com//products/stripes-set-copy,,2026/02/11 04:45:25 PM,Medium,,Baby blue / Medium,44646415368386,0,
True,Baby blue,"breathable lounge wear perfect for a day out
-top
-Pants",stripes-set-copy,,1880.0,Striped Set,https://eg.lilly-home.com//products/stripes-set-copy,,2026/02/11 04:45:25 PM,Large,,Baby blue / Large,44646415401154,0,
True,Coal,"breathable lounge wear perfect for a day out
-top
-Pants",stripes-set-copy,,1880.0,Striped Set,https://eg.lilly-home.com//products/stripes-set-copy,,2026/02/11 04:45:25 PM,Small,,Coal / Small,44646970622146,0,
True,Coal,"breathable lounge wear perfect for a day out
-top
-Pants",stripes-set-copy,,1880.0,Striped Set,https://eg.lilly-home.com//products/stripes-set-copy,,2026/02/11 04:45:25 PM,Medium,,Coal / Medium,44646970654914,0,
True,Coal,"breathable lounge wear perfect for a day out
-top
-Pants",stripes-set-copy,,1880.0,Striped Set,https://eg.lilly-home.com//products/stripes-set-copy,,2026/02/11 04:45:25 PM,Large,,Coal / Large,44646970687682,0,
False,Aqua,100% egyptian cotton,striped-bath-mat,shopify,980.0,Striped Bath mat,https://eg.lilly-home.com//products/striped-bath-mat,,2026/02/11 04:45:26 PM,,,Aqua,42049019216066,0,
False,Beige,100% egyptian cotton,striped-bath-mat,shopify,980.0,Striped Bath mat,https://eg.lilly-home.com//products/striped-bath-mat,,2026/02/11 04:45:26 PM,,,Beige,42049019248834,0,
False,Grey,100% egyptian cotton,striped-bath-mat,shopify,980.0,Striped Bath mat,https://eg.lilly-home.com//products/striped-bath-mat,,2026/02/11 04:45:26 PM,,,Grey,42049019281602,0,
True,White,"
A one piece knitted wool throw
150 x 230 cm",stripes-fur-throw,,2790.0,Stripes fur throw,https://eg.lilly-home.com//products/stripes-fur-throw,,2026/02/11 04:45:28 PM,,,White,44858302824642,0,
True,Cafe,"
A one piece knitted wool throw
150 x 230 cm",stripes-fur-throw,,2790.0,Stripes fur throw,https://eg.lilly-home.com//products/stripes-fur-throw,,2026/02/11 04:45:28 PM,,,Cafe,44858302857410,0,
True,Black,"
A one piece knitted wool throw
150 x 230 cm",stripes-fur-throw,,2790.0,Stripes fur throw,https://eg.lilly-home.com//products/stripes-fur-throw,,2026/02/11 04:45:28 PM,,,Black,44858302890178,0,
True,White,Tank Top Cotton 100%,tank-top,shopify,680.0,Tank Top,https://eg.lilly-home.com//products/tank-top,,2026/02/11 04:45:29 PM,Small,,Small / White,44337654169794,0,
True,Black,Tank Top Cotton 100%,tank-top,shopify,680.0,Tank Top,https://eg.lilly-home.com//products/tank-top,,2026/02/11 04:45:29 PM,Small,,Small / Black,44337654202562,0,
True,Brown,Tank Top Cotton 100%,tank-top,shopify,680.0,Tank Top,https://eg.lilly-home.com//products/tank-top,,2026/02/11 04:45:29 PM,Small,,Small / Brown,44337654235330,0,
True,White,Tank Top Cotton 100%,tank-top,shopify,680.0,Tank Top,https://eg.lilly-home.com//products/tank-top,,2026/02/11 04:45:29 PM,Medium,,Medium / White,44337654268098,0,
True,Black,Tank Top Cotton 100%,tank-top,shopify,680.0,Tank Top,https://eg.lilly-home.com//products/tank-top,,2026/02/11 04:45:29 PM,Medium,,Medium / Black,44337654300866,0,
True,Brown,Tank Top Cotton 100%,tank-top,shopify,680.0,Tank Top,https://eg.lilly-home.com//products/tank-top,,2026/02/11 04:45:29 PM,Medium,,Medium / Brown,44337654333634,0,
True,White,Tank Top Cotton 100%,tank-top,shopify,680.0,Tank Top,https://eg.lilly-home.com//products/tank-top,,2026/02/11 04:45:29 PM,Large,,Large / White,44337654366402,0,
True,Black,Tank Top Cotton 100%,tank-top,shopify,680.0,Tank Top,https://eg.lilly-home.com//products/tank-top,,2026/02/11 04:45:29 PM,Large,,Large / Black,44337654399170,0,
True,Brown,Tank Top Cotton 100%,tank-top,shopify,680.0,Tank Top,https://eg.lilly-home.com//products/tank-top,,2026/02/11 04:45:29 PM,Large,,Large / Brown,44337654431938,0,
True,Beige,A 400 thread count cotton 3 piece set that consists of :,thin-boarder-bedsheet,,3780.0,Thin border (3 pcs) bedsheet,https://eg.lilly-home.com//products/thin-boarder-bedsheet,,2026/02/11 04:45:31 PM,King,,Beige / King,42043704836290,0,
True,Beige,A 400 thread count cotton 3 piece set that consists of :,thin-boarder-bedsheet,,3780.0,Thin border (3 pcs) bedsheet,https://eg.lilly-home.com//products/thin-boarder-bedsheet,,2026/02/11 04:45:31 PM,Queen,,Beige / Queen,42043704869058,0,
True,Beige,A 400 thread count cotton 3 piece set that consists of :,thin-boarder-bedsheet,,3780.0,Thin border (3 pcs) bedsheet,https://eg.lilly-home.com//products/thin-boarder-bedsheet,,2026/02/11 04:45:31 PM,Single,,Beige / Single,42043704901826,0,
True,Baby blue,A 400 thread count cotton 3 piece set that consists of :,thin-boarder-bedsheet,,3780.0,Thin border (3 pcs) bedsheet,https://eg.lilly-home.com//products/thin-boarder-bedsheet,,2026/02/11 04:45:31 PM,King,,Baby blue / King,42043704934594,0,
True,Baby blue,A 400 thread count cotton 3 piece set that consists of :,thin-boarder-bedsheet,,3780.0,Thin border (3 pcs) bedsheet,https://eg.lilly-home.com//products/thin-boarder-bedsheet,,2026/02/11 04:45:31 PM,Queen,,Baby blue / Queen,42043704967362,0,
True,Baby blue,A 400 thread count cotton 3 piece set that consists of :,thin-boarder-bedsheet,,3780.0,Thin border (3 pcs) bedsheet,https://eg.lilly-home.com//products/thin-boarder-bedsheet,,2026/02/11 04:45:31 PM,Single,,Baby blue / Single,42043705000130,0,
True,Pastel Green,A 400 thread count cotton 3 piece set that consists of :,thin-boarder-bedsheet,,3780.0,Thin border (3 pcs) bedsheet,https://eg.lilly-home.com//products/thin-boarder-bedsheet,,2026/02/11 04:45:31 PM,King,,Pastel Green / King,42043705032898,0,
True,Pastel Green,A 400 thread count cotton 3 piece set that consists of :,thin-boarder-bedsheet,,3780.0,Thin border (3 pcs) bedsheet,https://eg.lilly-home.com//products/thin-boarder-bedsheet,,2026/02/11 04:45:31 PM,Queen,,Pastel Green / Queen,42043705065666,0,
True,Pastel Green,A 400 thread count cotton 3 piece set that consists of :,thin-boarder-bedsheet,,3780.0,Thin border (3 pcs) bedsheet,https://eg.lilly-home.com//products/thin-boarder-bedsheet,,2026/02/11 04:45:31 PM,Single,,Pastel Green / Single,42043705098434,0,
True,Lilac,A 400 thread count cotton 3 piece set that consists of :,thin-boarder-bedsheet,,3780.0,Thin border (3 pcs) bedsheet,https://eg.lilly-home.com//products/thin-boarder-bedsheet,,2026/02/11 04:45:31 PM,King,,Lilac / King,42043705131202,0,
True,Lilac,A 400 thread count cotton 3 piece set that consists of :,thin-boarder-bedsheet,,3780.0,Thin border (3 pcs) bedsheet,https://eg.lilly-home.com//products/thin-boarder-bedsheet,,2026/02/11 04:45:31 PM,Queen,,Lilac / Queen,42043705163970,0,
True,Lilac,A 400 thread count cotton 3 piece set that consists of :,thin-boarder-bedsheet,,3780.0,Thin border (3 pcs) bedsheet,https://eg.lilly-home.com//products/thin-boarder-bedsheet,,2026/02/11 04:45:31 PM,Single,,Lilac / Single,42043705196738,0,
True,white,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",tree-leaves-duvet-cover,,4620.0,Tree Leaves Duvet Cover,https://eg.lilly-home.com//products/tree-leaves-duvet-cover,,2026/02/11 04:45:33 PM,Superking (260x240),,Superking (260x240) / white,45123092381890,2000,
True,white,"A 100% Egyptian cotton
350 Thread count fine embroidered duvet set consists of :
1 embroidered duvet cover
2 embroidered pillow cases
",tree-leaves-duvet-cover,,4620.0,Tree Leaves Duvet Cover,https://eg.lilly-home.com//products/tree-leaves-duvet-cover,,2026/02/11 04:45:33 PM,king (240x220),,king (240x220) / white,45123092414658,2000,
